COD_PAI4;COD_SAL;CANTI;FOBDOL;FOBPES
ECU;IPI;4,04;30,73;126537,22
ECU;IPI;77,00;316,91;1266054,79
ECU;IPI;89,00;930,15;3711196,18
ECU;IPI;72,00;874,44;3538954,86
ECU;IPI;6,00;37,76;150658,24
ECU;IPI;242,00;1684,58;6767847,07
ECU;IPI;297,00;2204,89;8903560,42
ECU;IPI;1703,00;13471,74;54365100,35
ECU;IPI;13,00;74,48;298155,76
ECU;IPI;331,00;1841,04;7403859,39
ECU;IPI;2825,00;7568,32;30459351,43
ECU;IPI;4638,00;14527,84;58604677,46
ECU;IPI;5,00;36,75;146628,45
ECU;IPI;139,00;1055,61;4246424,21
ECU;IPI;194,00;306,03;1236401,61
ECU;IPI;305,00;1265,68;5050210,64
ECU;IPI;2,00;17,82;72119,50
ECU;IPI;466,00;3349,30;13474056,40
ECU;IPI;1754,00;8579,66;34646848,16
ECU;IPI;63,00;786,68;3178088,22
ECU;IPI;4,00;41,83;166897,09
ECU;IPI;4,00;50,32;203650,57
ECU;IPI;680,00;9147,56;36913698,35
ECU;IPI;33,00;210,94;842191,58
ECU;IPI;18,00;324,02;1307994,92
ECU;IPI;78,00;739,16;2991461,82
ECU;IPI;209,00;2357,87;9413032,05
ECU;IPI;58,00;853,42;3453884,61
ECU;IPI;406,00;4730,12;19066824,24
ECU;IPI;403,00;4588,43;18335779,60
ECU;IPI;666,00;5898,60;23776420,65
ECU;IPI;351,00;2940,81;11849352,00
ECU;IPI;150,00;1395,97;5585090,25
ECU;IPI;1073,00;9024,18;36359976,02
ECU;IPI;317,00;1501,97;6016080,89
ECU;IPI;874,00;2402,29;9706830,98
ECU;IPI;364,07;8157,26;33589231,07
ECU;IPI;1820,00;20511,40;83939417,56
ECU;IPI;25850,00;35943,70;147093481,81
ECU;IPI;25850,00;35943,70;142879442,42
ECU;IPI;1100,00;38500,00;155813735,00
ECU;IPI;1775,29;62515,78;252845697,34
ECU;IPI;4339,79;161992,69;655181054,60
ECU;IPI;2261,30;79250,34;320528792,61
ECU;IPI;4028,84;149258,84;603678870,95
ECU;IPI;3863,35;133135,02;538465919,73
ECU;IPI;19480,00;10698,74;43271160,91
ECU;IPI;17936,00;29666,72;117414054,41
ECU;IPI;24000,00;28080,00;111777213,60
ECU;IPI;26000,00;35819,00;146346449,07
ECU;IPI;15,21;165,00;667773,15
ECU;IPI;50,00;760,00;3022398,40
ECU;IPI;276,00;369,90;1497025,98
ECU;IPI;200,00;332,00;1320310,88
ECU;IPI;1380,00;23693,71;96042645,59
ECU;IPI;149,80;1625,00;6576553,75
ECU;IPI;5202,58;71565,12;287069572,91
ECU;IPI;19,57;282,47;1131309,29
ECU;IPI;5446,00;6421,62;25892033,92
ECU;IPI;11,89;16,90;68352,21
ECU;IPI;24,80;45,07;182286,06
ECU;IPI;140,74;204,82;828396,53
ECU;IPI;294,00;369,15;1489088,34
ECU;IPI;48,00;95,12;383697,90
ECU;IPI;132,00;261,57;1055128,91
ECU;IPI;247,29;3392,60;13491827,38
ECU;IPI;2816,40;31567,34;128346175,29
ECU;IPI;29,07;219,72;888659,73
ECU;IPI;2,00;19100,00;77299801,00
ECU;IPI;8205,30;31796,52;125843312,96
ECU;IPI;13,00;19400,00;79501480,00
ECU;IPI;100,00;882,00;3507572,88
ECU;IPI;25,00;799,60;3179881,26
ECU;IPI;300,00;10442,85;41529543,59
ECU;IPI;50,00;481,00;1912860,04
ECU;IPI;100,00;49,00;194865,16
ECU;IPI;5,00;236,00;938534,24
ECU;IPI;1965,00;3361,10;13366556,92
ECU;IPI;150,00;100,00;397684,00
ECU;IPI;464,00;1565,16;6334374,68
ECU;IPI;1200,00;15600,00;62038704,00
ECU;IPI;474,00;3329,64;13475419,34
ECU;IPI;350,00;1354,50;5386629,78
ECU;IPI;8,00;1850,00;7487153,50
ECU;IPI;2285,00;6114,95;24492830,09
ECU;IPI;601,00;3905,26;15640800,61
ECU;IPI;20,00;81,40;323714,77
ECU;IPI;1700,00;18757,00;74593587,88
ECU;IPI;150,00;458,00;1821392,72
ECU;IPI;84,00;913,55;3697237,34
ECU;IPI;500000,00;19850,00;80335133,50
ECU;IPI;10,00;14,60;58061,86
ECU;IPI;500,00;9515,00;38938519,95
ECU;IPI;147,00;3341,87;13587341,62
ECU;IPI;55,00;458,70;1864977,87
ECU;IPI;112,00;2676,80;10883306,67
ECU;IPI;839,00;4641,94;18873153,22
ECU;IPI;9038,00;32282,73;131254800,80
ECU;IPI;820,00;2533,80;10301898,70
ECU;IPI;1125,00;8498,07;34551368,01
ECU;IPI;395,00;2267,30;9218365,66
ECU;IPI;11793,00;132469,70;538593981,54
ECU;IPI;3637,00;35653,07;144957895,46
ECU;IPI;264,00;2805,76;11407630,95
ECU;IPI;1225,00;10562,96;42946777,13
ECU;IPI;20,00;1588,35;6428227,16
ECU;IPI;13058,49;43354,73;173099022,29
ECU;IPI;47315,14;29738,04;118651508,40
ECU;IPI;18192,00;19904,00;79231255,68
ECU;IPI;21500,00;12571,88;50879781,26
ECU;IPI;350,00;23569,55;93732329,22
ECU;IPI;60,00;3485,19;13860042,99
ECU;IPI;450,00;4522,67;18003256,78
ECU;IPI;1350,00;9452,66;37627920,08
ECU;IPI;11000,00;63411,09;252418623,63
ECU;IPI;33,56;1082,57;4401502,28
ECU;IPI;1445,66;46633,25;189601001,50
ECU;IPI;50,38;691,11;2748433,89
ECU;IPI;98,45;3589,81;14519022,44
ECU;IPI;55,63;1794,90;7259490,99
ECU;IPI;2842,48;22675,10;90175244,68
ECU;IPI;979,12;6500,40;26429261,31
ECU;IPI;60,00;640,41;2591809,71
ECU;IPI;11157,99;12736,19;51369124,37
ECU;IPI;9152,00;23168,38;92225675,21
ECU;IPI;876,40;2274,00;9245606,46
ECU;IPI;119,99;717,60;2917610,90
ECU;IPI;8327,65;23598,00;95944512,42
ECU;IPI;277,73;8958,93;36425127,99
ECU;IPI;700,00;8901,29;35433098,06
ECU;IPI;10,00;136,96;554292,18
ECU;IPI;793,86;1404,96;5712272,31
ECU;IPI;698,40;2568,00;10440948,72
ECU;IPI;873,00;3060,00;12441317,40
ECU;IPI;4,34;140,04;569373,23
ECU;IPI;2270,00;10274,08;41553619,30
ECU;IPI;826,00;2507,74;10142579,50
ECU;IPI;375,00;1175,05;4677486,28
ECU;IPI;11,00;885,60;3525281,35
ECU;IPI;10000,00;16050,00;64281213,00
ECU;IPI;150,00;0,01;39,75
ECU;IPI;23,67;763,62;3104718,55
ECU;IPI;25,00;180,77;731596,07
ECU;IPI;15070,84;64686,64;257248417,41
ECU;IPI;500,00;3055,00;12149246,20
ECU;IPI;200,00;47880,95;197159866,61
ECU;IPI;25064,99;80707,23;319420653,67
ECU;IPI;29503,00;6758,60;27806840,39
ECU;IPI;48442,00;5383,36;22148704,21
ECU;IPI;16107,00;1766,37;7267358,42
ECU;IPI;5005,00;710,92;2924931,04
ECU;IPI;50,22;689,00;2740042,76
ECU;IPI;12840,00;4917,20;19992302,58
ECU;IPI;92,00;2066,04;8274614,15
ECU;IPI;50,00;220,50;876893,22
ECU;IPI;100,00;390,00;1550967,60
ECU;IPI;7,00;23205,20;92454108,51
ECU;IPI;86,50;819,14;3370179,51
ECU;IPI;4,00;180452,00;714187512,04
ECU;IPI;2,00;230,00;914673,20
ECU;IPI;30,00;87,00;345985,08
ECU;IPI;300,00;700,00;2783788,00
ECU;IPI;8,00;345,75;1374992,43
ECU;IPI;33,00;19522,62;77971805,65
ECU;IPI;1,00;41449,99;164767440,74
ECU;IPI;5,00;10169,80;40482617,76
ECU;IPI;21596,50;207052,11;823050771,93
ECU;IPI;3180,00;4929,60;20042718,38
ECU;IPI;120,00;232,80;946515,91
ECU;IPI;2,16;1317,60;5239884,38
ECU;IPI;200,00;382,20;1519948,24
ECU;IPI;10,00;406,10;1614994,72
ECU;IPI;790,00;1609,75;6401718,19
ECU;IPI;50,00;94,00;373822,96
ECU;IPI;20,00;201,20;800140,20
ECU;IPI;210,00;148,00;588572,32
ECU;IPI;1900,00;2375,00;9444995,00
ECU;IPI;2,50;67,07;271265,28
ECU;IPI;10,00;25,00;99377,25
ECU;IPI;4347,00;2330,92;9300114,39
ECU;IPI;8,00;10,00;39577,70
ECU;IPI;1,00;79,54;325503,92
ECU;IPI;2,00;1683,92;6891156,33
ECU;IPI;2,00;359,14;1469719,39
ECU;IPI;2,00;1727,22;7068354,22
ECU;IPI;1,00;387,02;1583813,55
ECU;IPI;2,00;48741,00;197133461,91
ECU;IPI;4,00;1430,28;5853177,75
ECU;IPI;1,00;199,20;815192,13
ECU;IPI;2,00;165,16;675889,22
ECU;IPI;1,00;2378,60;9455149,07
ECU;IPI;2,00;565,30;2313394,14
ECU;IPI;3,00;71,55;292806,21
ECU;IPI;2,00;111,04;454412,32
ECU;IPI;2,00;712,68;2916521,74
ECU;IPI;1,00;111,00;454248,63
ECU;IPI;1,00;39600,00;159872724,00
ECU;IPI;1,00;14125,00;57429283,75
ECU;IPI;4,00;437,24;1789330,36
ECU;IPI;2500,00;1800,00;7181802,00
ECU;IPI;4133,00;21244,30;84566547,68
ECU;IPI;1100,00;37722,61;153372210,51
ECU;IPI;4000,00;19000,00;78171510,00
ECU;IPI;240,00;3300,00;13577157,00
ECU;IPI;2400,00;16017,43;63698756,32
ECU;IPI;425,00;3652,32;14524692,26
ECU;IPI;78960,00;70722,78;284859766,41
ECU;IPI;684972,00;133295,98;545526244,34
ECU;IPI;1130,00;3697,00;14806706,82
ECU;IPI;615,00;734,50;2941716,57
ECU;IPI;2619,36;50573,00;205214417,75
ECU;IPI;17168,86;92622,24;371934712,16
ECU;IPI;325,00;185915,00;747601771,29
ECU;IPI;1318,97;26691,32;106768066,38
ECU;IPI;3642,00;10153,50;40665376,71
ECU;IPI;191,00;5810,00;23269398,60
ECU;IPI;125,00;421,00;1686130,26
ECU;IPI;12000,00;35760,00;147249309,60
ECU;IPI;4882,00;14256,00;58702073,76
ECU;IPI;16,50;382,72;1514717,73
ECU;IPI;287,76;15856,82;63849786,01
ECU;IPI;299,43;5646,75;22398661,28
ECU;IPI;1603,67;56832,57;229395912,39
ECU;IPI;1000,00;3100,00;12515289,00
ECU;IPI;10,00;103,70;426651,87
ECU;IPI;240,22;762,90;3079972,25
ECU;IPI;3220,24;67143,49;272991330,20
ECU;IPI;445,18;6705,45;27203608,32
ECU;IPI;465,00;7004,00;28414807,76
ECU;IPI;1260,95;18992,82;77052731,17
ECU;IPI;427,91;6445,37;26148479,36
ECU;IPI;520,43;14063,08;56497235,44
ECU;IPI;0,99;152,61;606905,55
ECU;IPI;10556,11;83374,63;339005705,12
ECU;IPI;291,70;2174,42;8687124,34
ECU;IPI;18331,31;13218,98;53922100,95
ECU;IPI;69,71;807,40;3217484,83
ECU;IPI;1200,00;2820,00;11440570,80
ECU;IPI;1750,00;8066,60;32566396,85
ECU;IPI;5520,00;12581,76;50777089,54
ECU;IPI;312,00;2184,00;8860356,96
ECU;IPI;300,00;880,47;3603173,79
ECU;IPI;660,00;3058,13;12514877,14
ECU;IPI;1627,00;11256,52;45133567,03
ECU;IPI;612,44;9471,67;38308264,03
ECU;IPI;457,78;3206,33;12876104,14
ECU;IPI;15943,30;35352,00;140724645,84
ECU;IPI;2446,00;36873,31;150897752,71
ECU;IPI;235515,00;11552,94;45930077,07
ECU;IPI;2880,00;1008,00;4098316,32
ECU;IPI;1,00;52,22;209144,23
ECU;IPI;900,00;5940,00;23645179,80
ECU;IPI;800,00;629,00;2564709,76
ECU;IPI;14525,00;9117,97;36841041,70
ECU;IPI;121,03;1000,00;4047110,00
ECU;IPI;290057,00;13020,58;53429813,36
ECU;IPI;40009,00;1546,42;6317564,91
ECU;IPI;2278,00;2893,78;11508100,05
ECU;IPI;2,00;47,50;191766,52
ECU;IPI;46600,00;14912,00;61024824,96
ECU;IPI;276,00;10429,57;41612837,04
ECU;IPI;336,00;3825,36;15162082,13
ECU;IPI;10,14;931,00;3729897,29
ECU;IPI;0,08;42,00;172896,78
ECU;IPI;1127,44;23552,00;95642478,00
ECU;IPI;172700,00;22384,00;91517889,72
ECU;IPI;110,60;389,31;1574568,18
ECU;IPI;383,32;314,87;1296190,69
ECU;IPI;5871,78;10257,09;41736409,69
ECU;IPI;289,80;300,15;1235594,48
ECU;IPI;1448,25;7411,05;30102547,20
ECU;IPI;265,16;274,63;1130539,11
ECU;IPI;122,50;110,25;453854,04
ECU;IPI;13875,00;5552,50;22833944,67
ECU;IPI;1908,50;1651,98;6735158,84
ECU;IPI;48,00;315,35;1285820,70
ECU;IPI;5153,27;14027,25;56583980,14
ECU;IPI;4958,86;16563,41;68181199,00
ECU;IPI;215,13;9130,00;37120662,70
ECU;IPI;603,00;9725,35;39654531,10
ECU;IPI;2545,50;7536,75;30649811,19
ECU;IPI;477,50;3978,36;16090516,80
ECU;IPI;75,85;793,50;3266514,16
ECU;IPI;4579,43;30942,22;125160887,74
ECU;IPI;136,84;891,00;3568508,46
ECU;IPI;20,73;135,00;540683,10
ECU;IPI;24,00;204,24;808334,94
ECU;IPI;8,00;44,80;178334,01
ECU;IPI;37,00;244,57;973552,46
ECU;IPI;860,00;7953,62;31660736,51
ECU;IPI;90,00;656,64;2598830,09
ECU;IPI;2800,00;6767,12;26898688,94
ECU;IPI;124,00;700,04;2786628,22
ECU;IPI;14,00;77,00;306511,59
ECU;IPI;3091,00;39052,76;154904792,33
ECU;IPI;100,00;300,00;1213353,00
ECU;IPI;580,00;18315,45;74264965,72
ECU;IPI;1292,00;43313,00;175763337,27
ECU;IPI;4320,00;11232,00;44710885,44
ECU;IPI;4012,00;5566,70;22661549,30
ECU;IPI;13417,26;50752,36;203505214,13
ECU;IPI;172,00;400980,00;1622184945,30
ECU;IPI;20,00;66710,00;270941414,40
ECU;IPI;427,00;3270,00;13201611,30
ECU;IPI;11,00;199,10;814782,90
ECU;IPI;2634,15;12722,60;51378671,57
ECU;IPI;72,50;1100,70;4454653,97
ECU;IPI;330,84;2246,50;9091832,61
ECU;IPI;268,89;3786,81;15319958,80
ECU;IPI;11500,00;3495,00;14098235,85
ECU;IPI;16,00;262,00;1065678,78
ECU;IPI;9,39;233,60;952489,98
ECU;IPI;57,29;1424,00;5806274,56
ECU;IPI;100,00;358,00;1444111,14
ECU;IPI;390,00;785,80;3125000,87
ECU;IPI;35,81;648,50;2653876,00
ECU;IPI;38,50;1390,00;5533131,30
ECU;IPI;3,00;19581,00;77610664,17
ECU;IPI;1810,00;2674,20;11008584,97
ECU;IPI;1690,00;4004,90;16486531,28
ECU;IPI;29,00;414,80;1678741,22
ECU;IPI;132,00;1845,52;7469022,44
ECU;IPI;1,00;11700,00;46305909,00
ECU;IPI;2,00;99200,00;392610784,00
ECU;IPI;56289,00;147470,79;601030354,54
ECU;IPI;905,00;1980,45;7883517,90
ECU;IPI;1150,00;5328,00;21510148,32
ECU;IPI;17,00;293,04;1183058,15
ECU;IPI;4731,00;47184,50;191064889,73
ECU;IPI;1371,00;11109,50;45070574,93
ECU;IPI;158,00;2264,65;9159399,57
ECU;IPI;4930,00;1501,20;6075521,53
ECU;IPI;4458,00;21594,56;87042705,15
ECU;IPI;65,00;1698,60;6891118,28
ECU;IPI;108,00;1927,46;7819589,57
ECU;IPI;6384,00;29539,30;119402719,53
ECU;IPI;1237,00;13570,81;54769275,01
ECU;IPI;14,00;1526,00;6160751,94
ECU;IPI;7577,00;9503,13;38703421,76
ECU;IPI;5712,00;14718,51;59380041,99
ECU;IPI;139,00;456,41;1855782,27
ECU;IPI;6176,00;22899,48;91522454,29
ECU;IPI;943,00;7797,22;31556207,03
ECU;IPI;221,00;3918,90;15584838,27
ECU;IPI;1140,00;1368,00;5631495,12
ECU;IPI;2102,00;9172,73;37205375,38
ECU;IPI;10,00;187,14;765838,63
ECU;IPI;177,00;361,72;1460332,36
ECU;IPI;655,00;43885,00;179603091,05
ECU;IPI;50,00;148,50;602455,59
ECU;IPI;70,00;1883,00;7602028,77
ECU;IPI;3,00;58,58;239728,69
ECU;IPI;195,00;1848,21;7325509,70
ECU;IPI;6,00;5035,04;20327413,13
ECU;IPI;350000,00;13230,00;53367570,90
ECU;IPI;476,00;5571,00;22546449,81
ECU;IPI;21200,00;11778,00;47886874,62
ECU;IPI;185,62;3042,10;12403980,22
ECU;IPI;382,00;2052,14;8133800,53
ECU;IPI;55300,00;62489,00;254310999,65
ECU;IPI;550,80;10620,00;42874957,80
ECU;IPI;6855,84;33126,35;135070704,54
ECU;IPI;3600,00;25300,00;102140907,00
ECU;IPI;90070,00;37785,77;154069210,02
ECU;IPI;30000,00;39504,27;157253462,46
ECU;IPI;900,00;2167,20;8765262,07
ECU;IPI;88,00;129,12;511027,26
ECU;IPI;5,00;258,00;1043483,58
ECU;IPI;3,00;213,00;861480,63
ECU;IPI;1950,00;7825,50;32196376,39
ECU;IPI;125,00;4012,50;15950048,62
ECU;IPI;325,00;3797,25;15094410,49
ECU;IPI;1050,00;6984,60;27764413,61
ECU;IPI;102,89;2659,88;10885106,72
ECU;IPI;319,88;8269,48;33841441,08
ECU;IPI;8036,73;146297,24;598696584,16
ECU;IPI;743,83;19229,80;78694687,43
ECU;IPI;219,40;5672,00;23211695,76
ECU;IPI;35,00;1370,88;5534503,02
ECU;IPI;5737,16;45375,46;185691356,22
ECU;IPI;753,31;5979,72;24258021,77
ECU;IPI;758,64;7385,48;30082221,43
ECU;IPI;20640,97;32651,04;132537652,04
ECU;IPI;16888,00;39159,49;155434159,05
ECU;IPI;663,48;3240,00;13173159,60
ECU;IPI;2856,47;8215,80;33267189,25
ECU;IPI;841,48;2970,00;12012194,70
ECU;IPI;42066,57;133493,16;541208482,87
ECU;IPI;4945,97;38138,92;155064839,54
ECU;IPI;7500,00;8675,00;34743895,50
ECU;IPI;10430,71;55737,64;226877978,47
ECU;IPI;2489,99;7217,96;29538274,24
ECU;IPI;2055,25;4735,80;19204870,93
ECU;IPI;58,00;65,05;257452,93
ECU;IPI;3600,00;6822,00;27118063,98
ECU;IPI;960,30;6373,78;25778816,94
ECU;IPI;188,42;466,20;1885550,56
ECU;IPI;4955,15;18809,40;76187930,87
ECU;IPI;770,00;7835,00;31158541,40
ECU;IPI;107,67;612,00;2475240,12
ECU;IPI;0,90;1180,00;4692671,20
ECU;IPI;889,20;10742,50;43333418,77
ECU;IPI;745,00;1316,24;5209375,18
ECU;IPI;1877,00;7676,85;30436378,24
ECU;IPI;15400,00;78694,00;311909177,57
ECU;IPI;400,00;1084,00;4308997,56
ECU;IPI;8125,00;5909,92;23484324,87
ECU;IPI;10000,00;16050,00;65681896,50
ECU;IPI;7500,00;25275,00;100179231,75
ECU;IPI;100,00;2140,00;8655251,40
ECU;IPI;3,00;192,00;776545,92
ECU;IPI;674,08;10514,79;42873425,33
ECU;IPI;87,00;1435,00;5793367,65
ECU;IPI;154000,00;4835,60;19788870,94
ECU;IPI;2010,00;8884,20;36121291,51
ECU;IPI;21,80;357,60;1443699,14
ECU;IPI;60,00;1086,50;4417480,83
ECU;IPI;63,00;1037,70;4189392,06
ECU;IPI;3,00;56,07;227968,84
ECU;IPI;25,65;260,00;1070313,40
ECU;IPI;4100,00;3003,34;12363519,41
ECU;IPI;22,00;1760,00;7140214,40
ECU;IPI;29,00;483,00;1949962,77
ECU;IPI;8727,00;53835,45;219695381,22
ECU;IPI;431,66;15,42;63477,81
ECU;IPI;1885,10;6635,55;26837548,33
ECU;IPI;14,21;0,50;2058,29
ECU;IPI;418,60;1697,77;6866647,74
ECU;IPI;1,27;0,05;205,82
ECU;IPI;47,00;209,16;845949,71
ECU;IPI;0,47;0,01;41,16
ECU;IPI;298,14;685,65;2746070,49
ECU;IPI;545,07;1913,80;7732911,54
ECU;IPI;437,50;3702,50;14974798,27
ECU;IPI;165,20;436,60;1748609,19
ECU;IPI;83,40;15,13;61639,35
ECU;IPI;738,00;13166,28;52204275,39
ECU;IPI;1041,00;21755,47;87532316,54
ECU;IPI;259,24;9486,00;38819842,38
ECU;IPI;2,00;700,00;2783788,00
ECU;IPI;1900,00;11403,00;46160287,37
ECU;IPI;1786,79;18082,00;73527184,38
ECU;IPI;4,70;241,80;983108,02
ECU;IPI;7,80;40,98;166616,07
ECU;IPI;39670,00;19169,20;77649538,07
ECU;IPI;2217,40;13638,00;56157328,98
ECU;IPI;11464,00;1828,64;7483398,33
ECU;IPI;110,00;2150,50;8852726,79
ECU;IPI;120,00;804,00;3251786,04
ECU;IPI;9,00;157,20;634646,26
ECU;IPI;120,00;1029,60;4186137,37
ECU;IPI;80,00;528,80;2149989,75
ECU;IPI;87,00;2472,30;10051852,60
ECU;IPI;45,00;748,08;3020141,09
ECU;IPI;119,00;7020,06;28341315,97
ECU;IPI;1,00;115401,00;465895763,19
ECU;IPI;1,00;3223,11;12756328,06
ECU;IPI;6,00;106,00;427942,14
ECU;IPI;11,00;4400,48;17866608,86
ECU;IPI;35,00;576,76;2328489,70
ECU;IPI;4,00;68,00;274528,92
ECU;IPI;844,00;20533,20;84526765,78
ECU;IPI;8,00;4908,04;19927378,60
ECU;IPI;124,00;2036,24;8220687,76
ECU;IPI;2,00;40,00;161487,60
ECU;IPI;2,00;330,00;1331163,90
ECU;IPI;2,00;800,00;3227064,00
ECU;IPI;1,00;3562,01;14576920,38
ECU;IPI;648,00;12180,81;49176244,32
ECU;IPI;4,00;126,16;501497,35
ECU;IPI;1,00;128,90;512389,10
ECU;IPI;109,00;597,32;2411494,33
ECU;IPI;493,00;2918,13;11781045,24
ECU;IPI;702,00;5888,30;23772185,87
ECU;IPI;6500,00;2733,25;10880166,27
ECU;IPI;147,00;2413,20;9742546,90
ECU;IPI;1260,00;1915,20;7746045,55
ECU;IPI;1,00;58,17;231230,98
ECU;IPI;112,00;208,32;841027,42
ECU;IPI;7,00;119,00;480425,61
ECU;IPI;394,00;1750,68;7067827,77
ECU;IPI;305,00;2237,50;9033212,62
ECU;IPI;100000,00;8300,00;33569433,00
ECU;IPI;2,00;7875,00;32418146,25
ECU;IPI;30,00;495,75;2001436,94
ECU;IPI;7,00;13189,61;53551795,02
ECU;IPI;5,00;562,55;2236186,87
ECU;IPI;13,00;227,30;917653,28
ECU;IPI;120,00;1463,67;5909113,88
ECU;IPI;436,00;1008,56;4068359,58
ECU;IPI;25036,00;15189,24;61756260,09
ECU;IPI;1560,00;18096,30;72993803,60
ECU;IPI;250504,00;39756,84;163670924,53
ECU;IPI;5827,00;7926,70;32639851,85
ECU;IPI;1271,00;1322,10;5444024,39
ECU;IPI;406,98;7840,00;31729342,40
ECU;IPI;56,00;27767,00;111570818,49
ECU;IPI;19490,00;42946,60;176841644,28
ECU;IPI;2120,00;22818,85;93961406,83
ECU;IPI;730,00;2049,50;8439246,64
ECU;IPI;12000,00;35760,00;145076174,40
ECU;IPI;10000,00;12160,00;48358374,40
ECU;IPI;50,00;2200,00;9003126,00
ECU;IPI;312,00;6614,40;27068307,55
ECU;IPI;1000,00;2225,00;9105434,25
ECU;IPI;7749,63;126176,66;502267645,16
ECU;IPI;52,71;7434,47;29565697,67
ECU;IPI;41,13;345,05;1399847,14
ECU;IPI;1729,88;15090,46;61172197,74
ECU;IPI;2000,00;9900,00;40514067,00
ECU;IPI;900,00;1251,00;5062934,61
ECU;IPI;290,00;3813,60;15180683,11
ECU;IPI;4851,00;33660,00;136664649,00
ECU;IPI;126,00;2302,20;9164298,47
ECU;IPI;1448000,00;6026,40;24502076,85
ECU;IPI;6288,00;11542,68;46340857,01
ECU;IPI;900,00;3720,00;14808092,40
ECU;IPI;720,00;2215,20;8817980,18
ECU;IPI;120,00;4547,50;18102096,82
ECU;IPI;63,00;2102,50;8369358,67
ECU;IPI;73,00;73240,00;293406022,40
ECU;IPI;7,00;26340,00;104766157,80
ECU;IPI;1674,00;9020,00;36504932,20
ECU;IPI;481,00;3718,16;15310304,61
ECU;IPI;17,45;227,82;919752,62
ECU;IPI;2,00;37110,00;146872844,70
ECU;IPI;1,00;20535,00;84534175,65
ECU;IPI;3726,00;10219,54;41425999,73
ECU;IPI;6650,00;23362,66;94319497,27
ECU;IPI;730,00;848,70;3443124,97
ECU;IPI;1114,00;4101,36;16634459,54
ECU;IPI;324,00;1613,78;6547008,63
ECU;IPI;113,46;2150,38;8800064,58
ECU;IPI;5960,00;57494,88;228547322,51
ECU;IPI;47500,00;53675,00;218706033,62
ECU;IPI;22,68;484,01;1980728,64
ECU;IPI;400,00;14720,00;58258374,40
ECU;IPI;1675,20;11474,88;46341816,16
ECU;IPI;5867,99;6511,75;26432365,00
ECU;IPI;557,75;3270,00;13453728,30
ECU;IPI;233,93;1746,30;7104942,20
ECU;IPI;1678,59;2820,00;11251489,80
ECU;IPI;2692,72;8844,00;35286587,16
ECU;IPI;9872,37;30063,60;122806183,40
ECU;IPI;79,99;417,24;1664741,70
ECU;IPI;3000,00;57000,00;226679880,00
ECU;IPI;646,41;1470,96;6051956,01
ECU;IPI;575,46;1594,80;6561469,69
ECU;IPI;1673,06;6384,96;26269577,07
ECU;IPI;11668,90;2596,30;10608958,08
ECU;IPI;384,85;1539,00;6331892,31
ECU;IPI;1003,94;4934,52;19688192,00
ECU;IPI;72,00;339,50;1354567,65
ECU;IPI;9968,00;15998,80;64590195,37
ECU;IPI;99,98;491,42;1960711,74
ECU;IPI;384,00;1697,28;6983102,13
ECU;IPI;1200,00;594,00;2369994,66
ECU;IPI;2207,00;17357,95;69096270,82
ECU;IPI;522,00;543,16;2222789,96
ECU;IPI;2857,56;3862,07;15804864,92
ECU;IPI;1760,70;3345,33;13505732,82
ECU;IPI;8256,54;19645,27;80394927,77
ECU;IPI;634,50;588,48;2408254,35
ECU;IPI;1014,28;1266,10;5111486,25
ECU;IPI;111,00;108,00;436016,52
ECU;IPI;21,75;28,20;113848,75
ECU;IPI;144,90;123,90;507039,68
ECU;IPI;136,89;139,88;572435,12
ECU;IPI;107,37;1323,17;5414848,28
ECU;IPI;45,03;322,73;1302922,32
ECU;IPI;66,58;477,09;1926102,97
ECU;IPI;29,97;214,82;867269,15
ECU;IPI;20,00;16,20;66688,75
ECU;IPI;1382,00;20435,00;82702692,85
ECU;IPI;357,00;5618,00;22736663,98
ECU;IPI;142760,00;45134,10;181286027,84
ECU;IPI;1,00;450,00;1789578,00
ECU;IPI;2,00;141,32;559312,05
ECU;IPI;21490,00;17455,70;70713549,40
ECU;IPI;1,00;51,65;204418,82
ECU;IPI;3,00;240,38;951368,75
ECU;IPI;3,00;213,00;843005,01
ECU;IPI;1,00;1026,69;4063402,88
ECU;IPI;3,00;144,00;569918,88
ECU;IPI;3366,00;8000,21;31846195,94
ECU;IPI;4104,00;31215,23;124257529,60
ECU;IPI;30000,00;11400,00;45379638,00
ECU;IPI;2580,00;3921,60;15646752,62
ECU;IPI;921,00;11261,29;46358113,80
ECU;IPI;8,00;103,84;427466,70
ECU;IPI;44,00;380,60;1566774,15
ECU;IPI;72,00;1388,88;5717449,51
ECU;IPI;1,00;200,00;823318,00
ECU;IPI;2112,00;2930,40;12056515,41
ECU;IPI;40,32;20,00;81548,80
ECU;IPI;97,08;319,70;1297003,71
ECU;IPI;12,15;40,00;162277,60
ECU;IPI;400,00;432,00;1747228,32
ECU;IPI;160,00;345,00;1395355,95
ECU;IPI;20,00;56,40;228811,41
ECU;IPI;100,00;257,49;1053734,05
ECU;IPI;2,00;1,00;3975,09
ECU;IPI;4,00;2,00;7950,18
ECU;IPI;6,00;3,00;11925,27
ECU;IPI;16000,00;1600,00;6471216,00
ECU;IPI;6,00;9,96;40759,60
ECU;IPI;4100,00;14373,37;58028025,63
ECU;IPI;25000,00;22270,00;90129139,70
ECU;IPI;1050,00;10516,22;41802920,95
ECU;IPI;100,00;363,41;1444587,45
